TIME, GPU TEMP,GPU MEMORY USE,GPU POWER USE,GPU CORE UTILIZATION,CPU USE PERCENTAGE,RAM USE IN BYTES
1533091650253,38,319,5,5,79.9694,143722044412
1533091650541,38,319,6,6,79.9691,143778636647
1533091650829,37,319,6,2,79.9688,143676231650
1533091651120,38,319,6,0,79.9685,143660062440
1533091651418,38,319,5,6,79.9682,143722044412
1533091651714,38,319,6,5,79.9679,143654672704
1533091652004,38,319,6,1,79.9676,143655346421
1533091652292,38,319,5,0,79.9673,143722718129
1533091652589,38,319,5,6,79.967,143756403983
1533091652884,38,319,6,5,79.9667,143693748295
1533091653182,38,319,6,1,79.9664,143697116880
1533091653488,38,319,6,0,79.966,143674210499
1533091653777,38,319,6,6,79.9657,143674210499
1533091654065,38,319,6,5,79.9654,143716654675
1533091654362,38,319,6,2,79.9651,143703180334
1533091654696,38,319,6,2,79.9648,143671515631
1533091654997,38,319,6,0,79.9645,143695095729
1533091655297,38,319,5,0,79.9642,143702506617
1533091655594,38,319,6,6,79.9638,143672189348
1533091655890,38,319,6,6,79.9635,143675557933
1533091656185,38,319,6,0,79.9632,143794132140
1533091656488,38,319,6,0,79.9629,143705875202
1533091656781,38,319,5,5,79.9626,143679600236
1533091657077,38,319,6,6,79.9623,143744950793
1533091657372,38,319,6,1,79.962,143767183457
1533091657669,38,319,6,0,79.9617,143676905367
1533091657969,38,319,6,5,79.9614,143762467437
1533091658267,38,319,6,6,79.961,143693074577
1533091658561,38,319,6,4,79.9607,143737539905
1533091658859,38,319,6,0,79.9604,143672863065
1533091659155,38,319,6,0,79.9601,143662757309
1533091659445,38,319,6,6,79.9598,143634461191
1533091659736,38,319,6,5,79.9595,143784700101
1533091660025,38,319,6,0,79.9592,143747645661
1533091660317,38,319,5,6,79.9589,143701159182
1533091660604,38,319,6,6,79.9586,143728781583
1533091660892,38,319,6,1,79.9583,143682295104
1533091661181,38,319,6,0,79.958,143761120003
1533091661470,38,319,5,6,79.9577,143685663690
1533091661767,38,319,6,6,79.9574,143819733389
1533091662062,38,319,5,1,79.9571,143697116880
1533091662359,38,319,6,0,79.9568,143618291981
1533091662654,38,319,6,6,79.9564,143739561056
1533091662945,38,319,6,6,79.9561,143784026384
1533091663244,38,319,6,0,79.9558,143749666813
1533091663571,38,319,6,0,79.9555,143740908490
1533091663861,38,319,6,0,79.9552,143779984081
1533091664153,38,319,6,6,79.9549,143676231650
1533091664443,38,319,5,6,79.9546,143635808625
1533091664734,38,319,6,0,79.9543,143757077700
1533091665022,38,319,6,6,79.954,143697790597
1533091665311,38,319,6,5,79.9537,143669494480
1533091665607,38,319,6,3,79.9534,143658715006
1533091665902,38,319,6,0,79.9531,143725412998
1533091666199,38,319,6,5,79.9527,143833881448
1533091666495,38,319,6,5,79.9524,143699811748
1533091666793,38,319,6,5,79.9521,143685663690
1533091667088,38,319,6,0,79.9518,143766509740
1533091667385,37,319,6,0,79.9515,143776615496
1533091667680,38,319,6,5,79.9512,143701159182
1533091667979,38,319,6,6,79.9509,143682295104
1533091668273,38,319,6,1,79.9506,143719349544
1533091668569,38,319,6,0,79.9503,143731476451
1533091668864,38,319,6,5,79.95,143682968821
1533091669155,38,319,6,6,79.9496,143711938656
1533091669450,38,319,6,1,79.9493,143726086715
1533091669755,37,319,6,0,79.949,143635134908
1533091670053,38,319,5,6,79.9487,143612228527
1533091670358,38,319,6,5,79.9484,143660736157
1533091670656,38,319,6,5,79.9481,143656693855
1533091670950,38,319,6,0,79.9478,143594038166
1533091671238,37,319,5,0,79.9475,143603470205
1533091671531,38,319,6,6,79.9472,143652651552
1533091671826,38,319,6,5,79.9469,143746298227
1533091672122,38,319,5,0,79.9465,143734171320
1533091672417,38,319,6,0,79.9462,143788742403
1533091672712,38,319,6,6,79.9459,143682968821
1533091673007,38,319,6,6,79.9456,143656020138
1533091673304,38,319,6,0,79.9453,143687684841
1533091673598,38,319,6,0,79.945,143693748295
1533091673895,38,319,6,6,79.9447,143722044412
1533091674197,37,319,6,6,79.9444,143639177211
1533091674523,38,319,6,6,79.944,143653998987
1533091674820,38,319,5,1,79.9437,143730802734
1533091675121,38,319,6,0,79.9434,143742929642
1533091675411,38,319,6,6,79.9431,143632440040
1533091675704,38,319,6,6,79.9428,143634461191
1533091675989,38,319,6,1,79.9425,143759772569
1533091676287,38,319,6,0,79.9422,143690379709
1533091676588,38,319,6,5,79.9419,143752361681
1533091676884,38,319,5,6,79.9416,143742255925
1533091677213,38,319,5,6,79.9412,143676231650
1533091677509,38,319,6,0,79.9409,143691727143
1533091677814,38,319,6,0,79.9406,143608186225
1533091678107,38,319,6,6,79.9403,143690379709
1533091678394,38,319,6,5,79.94,143732823885
1533091678681,38,319,6,1,79.9397,143736192471
1533091678976,38,319,6,0,79.9394,143779310364
1533091679279,38,319,6,6,79.9391,143697790597
1533091679590,38,319,6,5,79.9387,143677579085
1533091679874,38,319,6,5,79.9384,143753035398
1533091680164,38,319,6,1,79.9381,143728107866
1533091680454,38,319,6,6,79.9378,143657367572
1533091680741,38,319,6,5,79.9375,143767183457
1533091681036,38,319,6,1,79.9372,143701159182
1533091681337,38,319,6,0,79.9369,143684989972
1533091681632,38,319,6,6,79.9366,143602122771
1533091681927,38,319,6,6,79.9363,143602122771
1533091682222,38,319,6,5,79.936,143603470205
1533091682517,38,319,6,0,79.9357,143698464314
1533091682838,38,319,5,0,79.9353,143700485465
1533091683125,38,319,6,6,79.935,143684989972
1533091683416,38,319,6,6,79.9347,143745624510
1533091683708,38,319,6,0,79.9344,143726086715
1533091683994,38,319,5,0,79.9341,143729455300
1533091684283,38,319,6,6,79.9338,143758425135
1533091684570,38,319,6,4,79.9335,143759098852
1533091684862,38,319,6,0,79.9332,143698464314
1533091685158,38,319,6,6,79.9329,143694422012
1533091685454,38,319,6,5,79.9326,143686337407
1533091685749,38,319,6,4,79.9323,143659388723
1533091686061,38,319,6,0,79.932,143803564179
1533091686365,38,319,5,0,79.9316,143694422012
1533091686657,38,319,6,6,79.9313,143678252802
1533091686945,38,319,6,6,79.931,143757077700
1533091687235,38,319,6,1,79.9307,143722044412
1533091687522,38,319,6,0,79.9304,143678252802
1533091687811,38,319,5,6,79.9301,143738213622
1533091688107,38,319,6,6,79.9298,143627724020
1533091688391,38,319,6,0,79.9295,143674210499
1533091688685,38,319,6,0,79.9292,143703180334
1533091688980,38,319,6,6,79.9289,143783352667
1533091689278,38,319,6,6,79.9286,143747645661
1533091689572,38,319,6,1,79.9283,143758425135
1533091689869,38,319,6,0,79.928,143771225759
1533091690164,38,319,6,6,79.9277,143730129017
1533091690454,38,319,6,6,79.9274,143627050303
1533091690752,38,319,6,0,79.927,143652651552
1533091691046,38,319,6,0,79.9267,143743603359
1533091691335,38,319,5,7,79.9264,143693074577
1533091691624,38,319,6,6,79.9261,143691727143
1533091691912,38,319,6,0,79.9258,143775268062
1533091692208,38,319,6,0,79.9255,143683642538
1533091692510,38,319,6,5,79.9252,143792784706
1533091692804,38,319,6,6,79.9249,143733497603
1533091693102,38,319,5,0,79.9246,143751014247
1533091693397,38,319,6,0,79.9243,143804911613
1533091693693,38,319,6,5,79.924,143768530891
1533091693989,38,319,6,6,79.9237,143768530891
1533091694286,38,319,6,1,79.9233,143748993095
1533091694582,38,319,6,0,79.923,143727434149
1533091694877,38,319,6,6,79.9227,143737539905
1533091695176,38,319,6,6,79.9224,143724065563
1533091695472,38,319,6,4,79.9221,143723391846
1533091695767,38,319,6,0,79.9218,143672863065
1533091696062,38,319,6,0,79.9215,143672189348
1533091696351,38,319,6,6,79.9212,143637156059
1533091696638,38,319,6,5,79.9209,143691727143
1533091696933,38,319,6,0,79.9206,143691727143
1533091697259,38,319,6,0,79.9202,143702506617
1533091697549,38,319,5,6,79.9199,143716654675
1533091697839,38,319,6,6,79.9196,143776615496
1533091698137,38,319,5,1,79.9193,143757077700
1533091698439,38,319,6,0,79.919,143602122771
1533091698735,38,319,6,5,79.9187,143704527768
1533091699030,38,319,6,6,79.9184,143763814871
1533091699326,38,319,6,5,79.9181,143747645661
1533091699624,38,319,6,0,79.9178,143739561056
1533091699929,38,319,6,0,79.9174,143727434149
1533091700220,38,319,5,7,79.9171,143597406752
1533091700508,38,319,6,5,79.9168,143707222636
1533091700796,38,319,6,0,79.9165,143741582208
1533091701091,38,319,6,5,79.9162,143688358558
1533091701377,38,319,6,5,79.9159,143771899476
1533091701674,38,319,6,2,79.9156,143773920628
1533091701968,38,319,6,0,79.9153,143850724375
1533091702265,38,319,6,6,79.915,143736192471
1533091702560,38,319,6,6,79.9147,143810975067
1533091702858,38,319,6,4,79.9144,143765836023
1533091703154,38,319,5,0,79.9141,143649956684
1533091703443,38,319,6,5,79.9138,143684989972
1533091703740,38,319,6,6,79.9134,143748993095
1533091704035,38,319,6,5,79.9131,143774594345
1533091704326,38,319,6,0,79.9128,143826470560
1533091704621,38,319,5,0,79.9125,143705201485
1533091704916,38,319,6,5,79.9122,143771225759
1533091705206,38,319,6,5,79.9119,143753709115
1533091705502,38,319,6,0,79.9116,143693074577
1533091705797,38,319,6,0,79.9113,143688358558
1533091706094,38,319,6,6,79.911,143750340530
1533091706389,38,319,6,6,79.9107,143798848160
1533091706687,38,319,6,0,79.9104,143771899476
1533091707008,38,319,5,0,79.91,143698464314
1533091707306,38,319,6,0,79.9097,143786047535
1533091707601,38,319,6,5,79.9094,143766509740
1533091707897,38,319,6,5,79.9091,143736192471
1533091708210,38,319,6,1,79.9088,143683642538
1533091708505,38,319,6,0,79.9085,143675557933
1533091708797,38,319,6,6,79.9082,143718675827
1533091709094,38,319,6,6,79.9078,143755730266
1533091709389,38,319,6,5,79.9075,143763141154
1533091709686,38,319,5,0,79.9072,143752361681
1533091709982,38,319,6,6,79.9069,143711264939
1533091710277,38,319,6,5,79.9066,143762467437
1533091710573,38,319,6,5,79.9063,143741582208
1533091710868,38,319,6,0,79.906,143779984081
1533091711164,38,319,6,0,79.9057,143777962930
1533091711449,38,319,5,5,79.9054,143637829777
1533091711733,38,319,6,3,79.9051,143804911613
1533091712023,38,319,6,0,79.9048,143765162305
1533091712313,38,319,6,6,79.9045,143830512863
1533091712610,38,319,6,6,79.9042,143718675827
1533091712905,38,319,6,2,79.9039,143781331516
1533091713202,38,319,5,0,79.9035,143720023261
1533091713497,38,319,6,5,79.9032,143709917505
1533091713794,38,319,6,6,79.9029,143834555165
1533091714090,38,319,6,5,79.9026,143771899476
1533091714389,38,319,5,0,79.9023,143707896353
1533091714683,38,319,6,5,79.902,143720023261
1533091714980,38,319,6,6,79.9017,143732150168
1533091715275,38,319,5,6,79.9014,143696443163
1533091715567,38,319,6,0,79.9011,143802216745
1533091715862,38,319,6,0,79.9008,143761793720
1533091716151,37,319,5,5,79.9005,143769878325
1533091716447,38,319,6,5,79.9001,143744277076
1533091716747,38,319,6,0,79.8998,143640524645
1533091717081,38,319,6,0,79.8995,143623008001
1533091717393,38,319,6,0,79.8992,143744277076
1533091717688,38,319,6,5,79.8989,143724065563
1533091717977,38,319,6,6,79.8986,143714633524
1533091718264,37,319,6,1,79.8983,143706548919
1533091718562,38,319,6,0,79.8979,143666125894
1533091718874,38,319,6,5,79.8976,143680273953
1533091719169,38,319,6,5,79.8973,143748993095
1533091719459,38,319,6,4,79.897,143768530891
1533091719757,38,319,6,0,79.8967,143728107866
1533091720051,38,319,6,5,79.8964,143771899476
1533091720347,38,319,6,6,79.8961,143683642538
1533091720642,38,319,6,5,79.8958,143742255925
1533091720939,38,319,6,0,79.8955,143763814871
1533091721232,38,319,6,0,79.8952,143794132140
1533091721528,38,319,5,6,79.8948,143720023261
1533091721823,38,319,6,6,79.8945,143693074577
1533091722120,38,319,6,0,79.8942,143677579085
1533091722441,38,319,6,0,79.8939,143748993095
1533091722729,38,319,6,6,79.8936,143805585331
1533091723020,38,319,6,5,79.8933,143725412998
1533091723311,38,319,6,3,79.893,143697790597
1533091723607,38,319,6,0,79.8927,143619639415
1533091723896,38,319,6,6,79.8924,143748993095
1533091724185,38,319,5,6,79.8921,143805585331
1533091724484,38,319,6,1,79.8918,143675557933
1533091724779,38,319,6,0,79.8914,143766509740
1533091725076,38,319,6,6,79.8911,143832534014
1533091725378,38,319,6,5,79.8908,143736192471
1533091725677,38,319,6,4,79.8905,143723391846
1533091725964,38,319,6,0,79.8902,143800869311
1533091726255,38,319,6,7,79.8899,143723391846
1533091726553,38,319,6,6,79.8896,143775268062
1533091726887,38,319,6,6,79.8892,143748993095
1533091727181,38,319,6,4,79.8889,143604817639
1533091727478,38,319,6,0,79.8886,143634461191
1533091727780,38,319,6,0,79.8883,143784700101
1533091728075,38,319,6,6,79.888,143638503494
1533091728365,38,319,6,6,79.8877,143733497603
1533091728652,38,319,6,0,79.8874,143758425135
1533091728949,38,319,5,6,79.8871,143705201485
1533091729275,38,319,6,7,79.8868,143682295104
1533091729574,38,319,6,6,79.8864,143795479574
1533091729869,38,319,5,4,79.8861,143861503849
1533091730160,38,319,6,0,79.8858,143766509740
1533091730455,38,319,6,5,79.8855,143693748295
1533091730749,38,319,6,5,79.8852,143750340530
1533091731047,38,319,6,5,79.8849,143611554810
1533091731373,38,319,6,5,79.8846,143658715006
1533091731662,38,319,6,0,79.8843,143724739280
1533091731947,38,319,6,6,79.884,143766509740
1533091732236,38,319,6,6,79.8837,143678926519
1533091732524,38,319,6,1,79.8834,143656020138
1533091732821,38,319,6,0,79.883,143771225759
1533091733116,38,319,6,5,79.8827,143775268062
1533091733412,38,319,6,6,79.8824,143725412998
1533091733745,38,319,5,5,79.8821,143753035398
1533091734040,38,319,6,0,79.8818,143802216745
1533091734335,38,319,6,0,79.8815,143791437272
1533091734629,38,319,6,5,79.8812,143751687964
1533091734921,38,319,6,6,79.8809,143751687964
1533091735216,38,319,6,1,79.8805,143775268062
1533091735516,38,319,6,0,79.8802,143717328393
1533091735805,38,319,6,5,79.8799,143769878325
1533091736095,38,319,6,6,79.8796,143703854051
1533091736391,38,319,6,0,79.8793,143726086715
1533091736685,38,319,6,0,79.879,143774594345
1533091736984,38,319,6,6,79.8787,143830512863
1533091737278,38,319,6,5,79.8784,143672863065
1533091737567,38,319,6,1,79.8781,143656693855
1533091737864,38,319,6,0,79.8778,143734171320
1533091738158,38,319,6,6,79.8775,143741582208
1533091738455,38,319,6,5,79.8772,143777289213
1533091738757,38,319,6,3,79.8768,143700485465
1533091739062,38,319,6,0,79.8765,143736192471
1533091739359,38,319,6,0,79.8762,143807606482
1533091739653,38,319,6,5,79.8759,143728107866
1533091739951,38,319,6,6,79.8756,143713959807
1533091740266,38,320,6,5,79.8753,143731476451
1533091740562,38,320,6,0,79.875,143725412998
1533091740857,38,320,6,6,79.8747,143715307241
1533091741146,38,320,6,6,79.8743,143689705992
1533091741438,38,320,6,4,79.874,143696443163
1533091741734,38,320,6,0,79.8737,143656693855
1533091742029,38,320,5,5,79.8734,143770552042
1533091742327,38,320,6,6,79.8731,143687684841
1533091742629,38,320,5,4,79.8728,143718002110
1533091742950,38,320,6,4,79.8725,143760446286
1533091743241,38,320,6,0,79.8722,143751014247
1533091743536,38,320,6,5,79.8719,143730802734
1533091743848,38,320,6,6,79.8715,143709243788
1533091744143,38,320,6,5,79.8712,143664104743
1533091744432,38,320,6,0,79.8709,143698464314
1533091744717,38,320,6,5,79.8706,143745624510
1533091745013,38,320,6,6,79.8703,143761120003
1533091745308,38,320,6,5,79.87,143713959807
1533091745605,38,320,6,0,79.8697,143734171320
1533091745901,38,320,5,0,79.8694,143759772569
1533091746193,38,320,6,6,79.8691,143865546151
1533091746483,38,320,6,5,79.8688,143745624510
1533091746774,38,320,6,0,79.8685,143784026384
1533091747064,38,320,5,5,79.8682,143715980958
1533091747355,38,320,6,6,79.8679,143792784706
1533091747653,38,320,6,4,79.8675,143754382832
1533091747981,38,320,6,2,79.8672,143748993095
1533091748276,38,320,6,0,79.8669,143728781583
1533091748570,38,320,5,5,79.8666,143794132140
1533091748865,38,320,6,5,79.8663,143707896353
1533091749164,38,320,6,5,79.866,143679600236
1533091749464,38,320,6,0,79.8657,143680273953
1533091749755,38,320,6,0,79.8654,143702506617
1533091750041,38,320,6,6,79.8651,143626376586
1533091750332,38,320,6,4,79.8648,143674210499
1533091750617,38,320,6,0,79.8645,143730129017
1533091750907,38,320,6,6,79.8642,143664778460
1533091751202,38,320,6,6,79.8638,143721370695
1533091751501,38,320,6,1,79.8635,143662757309
1533091751813,38,320,6,0,79.8632,143689705992
1533091752108,38,320,6,0,79.8629,143689705992
1533091752397,38,320,6,6,79.8626,143717328393
1533091752686,38,320,6,4,79.8623,143701159182
1533091752982,38,320,6,0,79.862,143619639415
1533091753316,38,320,6,0,79.8616,143693074577
1533091753615,38,320,6,0,79.8613,143733497603
1533091753910,38,320,6,5,79.861,143680273953
1533091754196,38,320,6,4,79.8607,143786047535
1533091754491,38,320,6,0,79.8604,143738213622
1533091754787,38,320,6,0,79.8601,143789416121
1533091755082,38,320,6,6,79.8598,143689705992
1533091755384,38,320,6,5,79.8595,143753709115
1533091755686,38,320,6,1,79.8592,143752361681
1533091756002,38,320,6,0,79.8588,143739561056
1533091756288,38,320,6,6,79.8585,143755730266
1533091756584,38,320,6,5,79.8582,143708570070
1533091756892,38,320,6,5,79.8579,143740908490
1533091757185,38,320,5,0,79.8576,143788068686
1533091757500,38,320,6,0,79.8573,143819733389
1533091757792,38,320,6,6,79.857,143821754541
1533091758080,38,320,6,5,79.8567,143658041289
1533091758374,38,320,6,1,79.8564,143651977835
1533091758668,38,320,6,0,79.856,143802890462
1533091758957,38,320,6,7,79.8557,143728781583
1533091759246,38,320,6,6,79.8554,143682968821
1533091759542,38,320,6,0,79.8551,143691727143
1533091759838,38,320,6,0,79.8548,143745624510
1533091760135,38,320,6,6,79.8545,143675557933
1533091760430,38,320,6,6,79.8542,143775941779
1533091760721,38,320,6,1,79.8539,143735518754
1533091761009,38,320,5,0,79.8536,143684316255
1533091761300,38,320,6,6,79.8533,143738887339
1533091761598,38,320,6,6,79.853,143707896353
1533091761893,38,320,6,1,79.8527,143741582208
1533091762183,38,320,6,0,79.8524,143775268062
1533091762472,38,320,6,6,79.8521,143749666813
1533091762761,38,320,6,6,79.8518,143725412998
1533091763049,38,320,6,0,79.8515,143727434149
1533091763347,38,320,6,0,79.8512,143658041289
1533091763662,38,320,6,5,79.8508,143699811748
1533091763955,38,320,5,6,79.8505,143759772569
1533091764250,38,320,6,3,79.8502,143707222636
1533091764547,38,320,6,0,79.8499,143642545796
1533091764862,38,320,6,0,79.8496,143631766323
1533091765153,38,320,5,6,79.8493,143759772569
1533091765450,38,320,5,6,79.849,143724065563
1533091765744,38,320,6,1,79.8487,143781331516
1533091766041,38,320,6,0,79.8483,143751014247
1533091766338,38,320,6,6,79.848,143841966053
1533091766633,38,320,6,6,79.8477,143762467437
1533091766935,38,320,5,1,79.8474,143790763555
1533091767230,38,320,6,0,79.8471,143763814871
1533091767520,38,320,6,6,79.8468,143752361681
1533091767811,38,320,6,6,79.8465,143732150168
1533091768107,38,320,5,1,79.8462,143695095729
1533091768403,38,320,6,0,79.8459,143744277076
1533091768699,38,320,6,6,79.8456,143726086715
1533091768995,38,320,6,5,79.8453,143710591222
1533091769294,38,320,6,4,79.8449,143796153291
1533091769589,38,320,5,0,79.8446,143741582208
1533091769886,38,320,6,0,79.8443,143649282967
1533091770213,38,320,6,6,79.844,143663431026
1533091770510,37,320,6,6,79.8437,143753709115
1533091770805,38,320,5,4,79.8434,143676905367
1533091771097,38,320,5,0,79.8431,143671515631
1533091771389,38,320,6,7,79.8428,143620313132
1533091771688,38,320,6,6,79.8424,143658041289
1533091771982,38,320,6,5,79.8421,143740908490
1533091772271,38,320,6,0,79.8418,143635808625
1533091772569,38,320,6,6,79.8415,143682295104
1533091772874,38,320,6,6,79.8412,143763814871
1533091773164,38,320,6,6,79.8409,143760446286
1533091773462,38,320,5,0,79.8406,143635134908
1533091773757,38,320,6,0,79.8403,143660736157
1533091774046,38,320,6,6,79.84,143739561056
1533091774345,38,320,6,7,79.8397,143609533659
1533091774672,38,320,6,6,79.8393,143715307241
1533091774961,38,320,6,0,79.839,143730129017
1533091775251,38,320,6,6,79.8387,143776615496
1533091775549,38,320,5,6,79.8384,143697116880
1533091775843,38,320,6,5,79.8381,143735518754
1533091776133,38,320,6,0,79.8378,143703854051
1533091776430,38,320,6,6,79.8375,143740908490
1533091776745,38,320,6,5,79.8372,143767183457
1533091777037,38,320,6,6,79.8369,143693074577
1533091777331,38,320,5,1,79.8366,143736192471
1533091777632,38,320,6,0,79.8362,143678926519
1533091777932,38,320,6,5,79.8359,143699138031
1533091778239,38,320,6,5,79.8356,143708570070
1533091778565,38,320,6,6,79.8353,143756403983
1533091778857,38,320,6,5,79.835,143819059672
1533091779143,37,320,6,0,79.8347,143682295104
1533091779439,37,320,5,6,79.8344,143782678950
1533091779735,38,320,5,5,79.8341,143778636647
1533091780034,38,320,6,5,79.8338,143713959807
1533091780329,38,320,6,0,79.8334,143737539905
1533091780627,38,320,6,0,79.8331,143711264939
1533091780921,37,320,5,5,79.8328,143680273953
1533091781219,38,320,5,5,79.8325,143740234773
1533091781534,38,320,6,4,79.8322,143806259048
1533091781831,38,320,6,0,79.8319,143755056549
1533091782125,38,320,6,6,79.8316,143720023261
1533091782424,38,320,5,7,79.8313,143782678950
1533091782751,38,320,6,6,79.8309,143765836023
1533091783038,38,320,5,1,79.8306,143748993095
1533091783335,38,320,6,0,79.8303,143780657798
1533091783636,38,320,6,5,79.83,143798848160
1533091783935,38,320,6,6,79.8297,143796153291
1533091784229,38,320,6,4,79.8294,143691727143
1533091784520,38,320,6,0,79.8291,143668820762
1533091784810,38,320,6,6,79.8288,143749666813
1533091785108,38,320,5,5,79.8285,143732823885
1533091785413,38,320,6,6,79.8281,143730129017
1533091785704,38,320,6,0,79.8278,143752361681
1533091785998,38,320,6,0,79.8275,143760446286
1533091786289,38,320,6,5,79.8272,143728781583
1533091786578,38,320,6,4,79.8269,143723391846
1533091786865,38,320,6,0,79.8266,143801543028
1533091787156,37,320,5,6,79.8263,143745624510
1533091787451,38,320,6,5,79.826,143724065563
1533091787746,38,320,6,4,79.8257,143722718129
1533091788037,38,320,6,0,79.8254,143755056549
1533091788327,38,320,6,6,79.8251,143706548919
1533091788622,38,320,5,6,79.8248,143630418889
1533091788924,38,320,6,4,79.8245,143771225759
1533091789226,38,320,5,0,79.8242,143805585331
1533091789526,38,320,5,0,79.8239,143717328393
1533091789814,38,320,5,6,79.8235,143762467437
1533091790112,38,320,6,5,79.8232,143768530891
1533091790416,38,320,6,1,79.8229,143749666813
1533091790712,38,320,6,0,79.8226,143813669936
1533091791006,38,320,6,5,79.8223,143873630756
1533091791298,38,320,6,6,79.822,143769878325
1533091791589,38,320,5,1,79.8217,143691053426
1533091791878,38,320,6,0,79.8214,143684989972
1533091792173,37,320,5,5,79.8211,143707896353
1533091792468,38,320,6,6,79.8208,143744277076
1533091792764,38,320,6,1,79.8205,143762467437
1533091793067,38,320,5,0,79.8201,143777962930
1533091793362,38,320,6,5,79.8198,143761120003
1533091793659,38,320,6,5,79.8195,143723391846
1533091793953,38,320,5,4,79.8192,143798848160
1533091794243,38,320,6,0,79.8189,143672189348
1533091794541,38,320,5,6,79.8186,143697790597
1533091794835,38,320,6,6,79.8183,143712612373
1533091795134,38,320,6,4,79.818,143732150168
1533091795430,38,320,6,0,79.8177,143720696978
1533091795722,38,320,6,6,79.8174,143690379709
1533091796019,38,320,6,6,79.8171,143708570070
1533091796314,38,320,6,5,79.8168,143715980958
1533091796607,38,320,6,0,79.8165,143701159182
1533091796902,38,320,6,0,79.8161,143707222636
1533091797204,38,320,6,6,79.8158,143779984081
1533091797499,38,320,6,5,79.8155,143646588099
1533091797797,38,320,6,0,79.8152,143722044412
1533091798118,38,320,6,0,79.8149,143790763555
1533091798416,38,320,6,0,79.8146,143757077700
1533091798706,38,320,6,5,79.8143,143750340530
1533091798997,38,320,6,5,79.814,143736866188
1533091799293,38,320,6,0,79.8136,143659388723
1533091799598,38,320,6,0,79.8133,143776615496
1533091799894,38,320,6,7,79.813,143813669936
1533091800190,38,320,5,6,79.8127,143656020138
1533091800488,38,320,5,1,79.8124,143670841914
1533091800782,38,320,6,0,79.8121,143667473328
1533091801079,38,320,6,5,79.8118,143771225759
1533091801373,38,320,6,5,79.8115,143784026384
1533091801670,38,320,6,1,79.8112,143613575962
1533091801964,38,320,6,0,79.8109,143722044412
1533091802254,38,320,6,6,79.8106,143725412998
1533091802552,38,320,6,6,79.8103,143687011124
1533091802847,38,320,5,4,79.81,143722718129
1533091803136,38,320,6,0,79.8097,143701159182
1533091803432,38,320,6,6,79.8093,143719349544
1533091803737,38,320,6,5,79.809,143779984081
1533091804034,38,320,6,5,79.8087,143810301350
1533091804361,38,320,6,4,79.8084,143771899476
1533091804656,38,320,6,0,79.8081,143765836023
1533091804957,38,320,6,0,79.8078,143786047535
1533091805253,38,320,6,6,79.8075,143746298227
1533091805547,38,320,6,5,79.8071,143740234773
1533091805837,38,320,6,0,79.8068,143690379709
1533091806125,38,320,6,6,79.8065,143686337407
1533091806423,38,320,6,6,79.8062,143703180334
1533091806718,38,320,6,4,79.8059,143753709115
1533091807015,38,320,6,0,79.8056,143701159182
1533091807310,38,320,6,0,79.8053,143714633524
1533091807609,38,320,6,6,79.805,143678926519
1533091807902,38,320,5,5,79.8047,143798174443
1533091808192,38,320,6,1,79.8044,143730129017
1533091808488,38,320,6,0,79.8041,143683642538
1533091808781,38,320,6,6,79.8038,143713959807
1533091809077,38,320,6,5,79.8035,143712612373
1533091809371,38,320,6,0,79.8032,143757077700
1533091809666,37,320,6,0,79.8028,143842639770
1533091809961,38,320,7,6,79.8025,143777962930
1533091810259,38,320,5,6,79.8022,143683642538
1533091810554,38,320,6,1,79.8019,143723391846
1533091810851,38,320,6,0,79.8016,143703180334
1533091811145,38,320,6,6,79.8013,143750340530
1533091811444,38,320,6,6,79.801,143745624510
1533091811741,38,320,6,4,79.8007,143757751418
1533091812039,38,320,6,0,79.8004,143778636647
1533091812334,38,320,6,5,79.8001,143772573193
1533091812632,38,320,6,6,79.7998,143709243788
1533091812947,38,320,6,6,79.7994,143711264939
1533091813244,38,320,6,0,79.7991,143757751418
1533091813570,38,320,6,0,79.7988,143763141154
1533091813869,38,320,6,0,79.7985,143693074577
1533091814164,38,320,6,5,79.7982,143684316255
1533091814453,38,320,6,6,79.7979,143759772569
1533091814742,38,320,6,1,79.7976,143671515631
1533091815031,38,320,6,0,79.7973,143718675827
1533091815327,38,320,6,6,79.797,143670841914
1533091815623,38,320,5,5,79.7966,143707896353
1533091815919,38,320,6,0,79.7963,143718675827
1533091816214,38,320,6,0,79.796,143734171320
1533091816512,38,320,6,6,79.7957,143648609250
1533091816818,38,320,5,5,79.7954,143715980958
1533091817107,38,320,5,1,79.7951,143732823885
1533091817403,38,320,6,0,79.7948,143798848160
1533091817698,38,320,6,5,79.7945,143635808625
1533091817994,38,320,6,6,79.7942,143724065563
1533091818321,38,320,6,6,79.7938,143704527768
1533091818611,38,320,6,1,79.7935,143724739280
1533091818902,38,320,6,0,79.7932,143669494480
1533091819191,38,320,5,6,79.7929,143703180334
1533091819490,38,320,5,6,79.7926,143730129017
1533091819797,38,320,6,1,79.7923,143750340530
1533091820093,38,320,6,0,79.792,143869588454
1533091820381,38,320,6,6,79.7917,143802216745
1533091820677,38,320,6,6,79.7914,143736192471
1533091820980,38,320,6,4,79.7911,143703180334
1533091821306,37,320,5,4,79.7907,143784026384
1533091821593,38,320,6,0,79.7904,143711264939
1533091821882,38,320,6,6,79.7901,143739561056
1533091822169,38,320,6,5,79.7898,143646588099
1533091822457,38,320,5,0,79.7895,143738887339
