GPU TEMP,GPU MEMORY USE,GPU POWER USE,GPU CORE UTILIZATION,CPU USE PERCENTAGE,RAM USE IN BYTES
90,7783,82,99,30.4574,340556575154
90,7783,80,98,30.4574,340660327585
90,7783,21,98,30.4574,340755321694
90,7783,10,98,30.4574,340720288406
90,7783,03,97,30.4573,340746563372
90,7783,04,98,30.4573,340626641731
90,7783,82,98,30.4573,340545121964
90,7783,84,99,30.4573,340647526961
90,7783,08,98,30.4573,340647526961
90,7783,21,97,30.4573,340611819955
90,7783,03,99,30.4573,340608451370
90,7783,08,98,30.4573,340489877163
90,7783,06,98,30.4573,340609798804
90,7783,90,98,30.4573,340695360874
90,7783,98,99,30.4573,340623273146
90,7783,03,98,30.4572,340511436110
90,7783,12,98,30.4572,340700076893
90,7783,10,99,30.4572,340596998180
90,7783,07,98,30.4572,340603061633
90,7783,06,98,30.4571,340599693048
90,7783,84,98,30.4571,340649548112
90,7783,03,96,30.4571,340570049496
90,7783,06,99,30.4571,340656959000
90,7783,23,97,30.4572,340654937849
90,7783,05,99,30.4571,340646179527
90,7783,12,98,30.4571,340520868149
90,7783,82,99,30.4571,340658306434
90,7783,69,98,30.4571,340632031468
90,7783,24,98,30.4571,340444064401
90,7783,04,98,30.4571,340638768639
90,7783,06,98,30.4571,340750605675
90,7783,07,98,30.4571,340672454493
90,7783,83,98,30.4571,340625294297
90,7783,91,99,30.4571,340576786667
90,7783,04,98,30.457,340529626471
90,7783,10,98,30.4571,340648874395
90,7783,05,99,30.4571,340631357751
90,7783,10,98,30.457,340567354628
90,7783,04,99,30.457,340617883409
90,7783,82,98,30.457,340735783899
90,7783,99,97,30.457,340621251995
90,7783,08,99,30.457,340497288051
90,7783,03,98,30.457,340568028345
90,7783,08,99,30.457,340527605320
90,7783,06,98,30.457,340636747487
90,7783,82,99,30.457,340578134101
90,7783,59,97,30.457,340513457261
90,7783,18,97,30.457,340617883409
90,7783,05,99,30.4571,340650895546
90,7783,04,98,30.4571,340588913574
90,7783,03,98,30.4571,340570723213
90,7783,87,98,30.457,340552532852
90,7783,74,99,30.457,340553880286
90,7783,03,98,30.457,340687949986
90,7783,25,98,30.457,340632705185
90,7783,11,99,30.457,340552532852
90,7783,06,98,30.457,340591608443
90,7783,13,98,30.457,340701424328
90,7783,98,98,30.4569,340671780776
90,7783,82,98,30.4569,340669085908
90,7783,97,99,30.4569,340563312325
90,7783,16,98,30.4569,340632705185
90,7783,05,99,30.4569,340554554003
90,7783,02,98,30.4569,340626641731
90,7783,08,98,30.4569,340588913574
90,7783,84,97,30.4569,340655611566
90,7783,05,98,30.4569,340532995057
90,7783,19,99,30.4569,340570049496
90,7783,07,98,30.4569,340609798804
90,7783,12,98,30.4568,340592282160
90,7783,12,97,30.4568,340606430219
90,7783,89,98,30.4568,340652242980
90,7783,05,99,30.4568,340700750610
90,7783,81,98,30.4567,340634726336
90,7783,19,98,30.4567,340448106704
90,7783,20,99,30.4568,340473707953
90,7783,11,98,30.4567,340559943740
90,7783,06,98,30.4567,340623946863
90,7783,86,98,30.4567,340533668774
90,7783,97,98,30.4567,340628662882
90,7783,14,99,30.4566,340514804695
90,7783,05,98,30.4567,340539732227
90,7783,04,98,30.4566,340511436110
90,7783,13,98,30.4566,340595650745
90,7783,85,98,30.4566,340750605675
90,7783,02,99,30.4566,340769469753
90,7783,14,98,30.4566,340719614689
90,7783,18,97,30.4566,340740499918
90,7783,06,99,30.4565,340770817187
90,7783,03,98,30.4565,340651569263
90,7783,83,99,30.4566,340568702062
90,7783,65,96,30.4566,340658980151
90,7783,63,99,30.4566,340570723213
90,7783,10,98,30.4565,340665043605
90,7783,19,98,30.4566,340576786667
90,7783,15,99,30.4565,340603735350
90,7783,12,98,30.4565,340691318571
90,7783,84,99,30.4565,340654937849
90,7783,01,98,30.4565,340592282160
90,7783,88,97,30.4564,340613841107
90,7783,19,99,30.4564,340566007194
90,7783,13,98,30.4564,340541753379
90,7783,04,98,30.4564,340665043605
90,7783,01,98,30.4564,340560617457
90,7783,84,98,30.4563,340572744364
90,7783,83,99,30.4563,340601040482
90,7783,17,97,30.4563,340410378547
90,7783,12,99,30.4563,340583523838
90,7783,18,98,30.4563,340591608443
90,7783,02,98,30.4563,340594303311
90,7783,81,98,30.4562,340679865381
90,7783,04,98,30.4562,340799113305
90,7783,20,99,30.4562,340542427096
90,7783,16,98,30.4562,340549837984
90,7783,11,98,30.4562,340606430219
90,7783,97,98,30.4562,340662348737
90,7783,83,98,30.4561,340617883409
90,7783,85,99,30.4562,340560617457
90,7783,13,98,30.4561,340635400053
90,7783,24,98,30.4561,340582850121
90,7783,12,99,30.4561,340645505810
90,7783,13,98,30.4561,340543100813
90,7783,88,99,30.4561,340623946863
90,7783,96,98,30.4561,340760037714
90,7783,25,97,30.456,340591608443
90,7783,14,99,30.456,340724330708
90,7783,10,98,30.456,340626641731
90,7783,08,97,30.456,340514130978
90,7783,01,98,30.456,340582176404
90,7783,82,98,30.456,340585544989
90,7783,73,99,30.456,340582850121
90,7783,14,98,30.4559,340633378902
90,7783,03,99,30.4559,340557248872
90,7783,05,98,30.4559,340571396930
90,7783,09,98,30.4559,340607103936
90,7783,86,98,30.4559,340632705185
90,7783,83,98,30.4559,340764753733
90,7783,61,99,30.4559,340721635840
90,7783,11,98,30.4559,340613841107
90,7783,28,97,30.4559,340638094922
90,7783,18,98,30.4558,340630684034
90,7783,15,98,30.4558,340609798804
90,7783,90,99,30.4558,340650221829
90,7783,78,98,30.4558,340652916697
90,7783,07,97,30.4558,340590261009
90,7783,10,99,30.4557,340524910451
90,7783,25,97,30.4558,340537037359
90,7783,04,99,30.4557,340694687157
90,7783,08,98,30.4557,340502677788
90,7783,83,98,30.4557,340636073770
90,7783,67,98,30.4557,340658980151
90,7783,17,98,30.4557,340464275914
90,7783,12,99,30.4557,340554554003
90,7783,12,98,30.4557,340566680911
90,7783,06,98,30.4556,340505372656
90,7783,86,98,30.4556,340594303311
90,7783,67,98,30.4556,340561964891
90,7783,08,99,30.4556,340607103936
90,7783,19,98,30.4556,340658306434
90,7783,07,97,30.4556,340446085553
90,7783,14,98,30.4556,340615188541
90,7783,94,98,30.4556,340643484658
90,7783,76,99,30.4556,340784291529
90,7783,92,97,30.4556,340689971137
90,7783,21,99,30.4556,340702098045
90,7783,06,98,30.4556,340685928835
90,7783,12,98,30.4556,340642137224
90,7783,01,98,30.4556,340710856367
90,7783,84,98,30.4556,340673801927
90,7783,20,99,30.4556,340677844230
90,7783,10,97,30.4556,340646853244
90,7783,13,97,30.4556,340621925712
90,7783,12,98,30.4556,340601040482
90,7783,88,98,30.4556,340681212815
90,7783,85,99,30.4556,340628662882
90,7783,80,98,30.4556,340483139992
90,7783,34,97,30.4556,340512783544
90,7783,05,99,30.4556,340623946863
90,7783,18,98,30.4556,340564659759
90,7783,09,97,30.4556,340616535975
90,7783,85,98,30.4555,340596998180
90,7783,09,97,30.4556,340599693048
90,7783,09,99,30.4556,340615862258
90,7783,16,98,30.4556,340681212815
90,7783,14,97,30.4556,340497288051
90,7783,88,99,30.4555,340596324462
90,7783,81,97,30.4555,340609125087
90,7783,09,99,30.4555,340593629594
90,7783,18,98,30.4555,340493245749
90,7783,02,99,30.4556,340531647622
90,7783,02,98,30.4555,340584871272
90,7783,91,98,30.4555,340592282160
90,7783,78,98,30.4555,340584871272
90,7783,62,98,30.4555,340706814064
90,7783,07,99,30.4555,340686602552
90,7783,17,97,30.4555,340520194432
90,7783,10,97,30.4554,340621251995
90,7783,99,98,30.4554,340575439233
90,7783,82,98,30.4554,340569375779
90,7783,10,99,30.4553,340504025222
90,7783,07,98,30.4553,340648200678
90,7783,08,97,30.4554,340667064756
90,7783,03,98,30.4553,340640116073
90,7783,95,98,30.4553,340645505810
90,7783,82,99,30.4553,340416442001
90,7783,05,98,30.4553,340559270023
90,7783,16,97,30.4553,340568028345
90,7783,06,99,30.4552,340491224597
90,7783,09,98,30.4552,340625294297
90,7783,01,99,30.4552,340658306434
90,7783,82,98,30.4551,340663022454
90,7783,27,98,30.4552,340505372656
90,7783,06,99,30.4551,340667064756
90,7783,18,98,30.4551,340518173281
90,7783,15,99,30.4551,340509414959
90,7783,04,98,30.4551,340640789790
90,7783,93,98,30.455,340668412190
90,7783,82,98,30.455,340621251995
90,7783,04,98,30.455,340649548112
90,7783,13,99,30.455,340725004425
90,7783,15,98,30.455,340597671897
90,7783,13,98,30.455,340627989165
90,7783,98,98,30.455,340664369888
90,7783,82,98,30.455,340784291529
90,7783,07,99,30.455,340732415313
90,7783,09,98,30.4549,340623946863
90,7783,11,98,30.455,340543100813
90,7783,11,99,30.4549,340509414959
90,7783,10,98,30.4549,340570723213
90,7783,85,99,30.4549,340636747487
90,7783,02,98,30.4549,340640789790
90,7783,19,98,30.4549,340568028345
90,7783,05,99,30.4549,340523563017
90,7783,06,98,30.4549,340508741241
90,7783,04,97,30.4549,340598345614
90,7783,07,98,30.4548,340570049496
90,7783,86,98,30.4548,340712203801
90,7783,01,99,30.4548,340569375779
90,7783,11,98,30.4548,340564659759
90,7783,15,97,30.4548,340578807818
90,7783,16,98,30.4547,340525584169
90,7783,91,98,30.4547,340605082785
90,7783,79,99,30.4547,340630010317
90,7783,07,98,30.4547,340683233966
90,7783,11,98,30.4547,340634052619
90,7783,18,98,30.4546,340658980151
90,7783,17,98,30.4546,340559270023
90,7783,88,98,30.4546,340470339368
90,7783,76,98,30.4546,340578807818
90,7783,82,99,30.4546,340592282160
90,7783,17,97,30.4546,340591608443
90,7783,30,97,30.4547,340742521070
90,7783,09,99,30.4546,340605756502
90,7783,10,98,30.4546,340661675020
90,7783,85,99,30.4546,340571396930
90,7783,03,98,30.4545,340582850121
90,7783,19,98,30.4545,340458212460
90,7783,17,99,30.4545,340618557126
90,7783,05,98,30.4545,340656285283
90,7783,04,98,30.4545,340543774530
90,7783,83,98,30.4544,340668412190
90,7783,08,98,30.4544,340629336600
90,7783,24,99,30.4544,340581502687
90,7783,18,98,30.4544,340596998180
90,7783,13,97,30.4544,340635400053
90,7783,09,97,30.4544,340522215583
90,7783,83,98,30.4544,340642810941
90,7783,88,99,30.4544,340700750610
90,7783,10,98,30.4544,340634726336
90,7783,13,97,30.4544,340552532852
90,7783,02,98,30.4544,340502677788
90,7783,90,98,30.4544,340607103936
90,7783,66,99,30.4544,340609798804
90,7783,12,98,30.4544,340497961768
90,7783,10,99,30.4544,340634052619
90,7783,06,98,30.4544,340665043605
90,7783,12,98,30.4545,340663022454
90,7783,94,97,30.4545,340797092153
90,7783,84,97,30.4545,340671107059
90,7783,08,99,30.4545,340566680911
90,7783,12,98,30.4545,340585544989
90,7783,16,98,30.4545,340588913574
90,7783,11,97,30.4545,340617209692
90,7783,91,98,30.4545,340675823078
90,7783,82,99,30.4544,340570049496
90,7783,05,97,30.4544,340734436465
90,7783,09,97,30.4544,340561291174
90,7783,16,99,30.4544,340722983274
90,7783,02,98,30.4544,340624620580
90,7783,07,98,30.4544,340668412190
90,7783,93,98,30.4544,340577460384
90,7783,82,98,30.4544,340626641731
90,7783,08,99,30.4544,340633378902
90,7783,10,98,30.4544,340664369888
90,7783,08,97,30.4544,340652242980
90,7783,08,98,30.4544,340666391039
90,7783,11,98,30.4544,340641463507
90,7783,84,99,30.4544,340686602552
90,7783,07,98,30.4544,340611819955
90,7783,22,98,30.4544,340650895546
90,7783,17,99,30.4544,340642810941
90,7783,16,98,30.4544,340625968014
90,7783,02,99,30.4544,340589587292
90,7783,86,98,30.4544,340644158375
90,7783,10,98,30.4543,340646179527
90,7783,10,98,30.4543,340559943740
90,7783,23,97,30.4543,340557248872
90,7783,18,99,30.4543,340440695816
90,7783,09,98,30.4543,340588239857
90,7783,85,99,30.4543,340586218706
90,7783,05,98,30.4542,340451475289
90,7783,22,98,30.4542,340599693048
90,7783,17,99,30.4542,340539732227
90,7783,02,98,30.4542,340677844230
90,7783,03,98,30.4542,340662348737
90,7783,84,98,30.4542,340703445479
90,7783,06,98,30.4542,340625294297
90,7783,21,99,30.4542,340613167390
90,7783,13,98,30.4542,340612493672
90,7783,01,98,30.4542,340640789790
90,7783,92,98,30.4542,340585544989
90,7783,82,98,30.4542,340584871272
90,7783,08,99,30.4541,340535689925
90,7783,12,98,30.4541,340620578277
90,7783,02,97,30.4542,340576112950
90,7783,03,98,30.4541,340568028345
90,7783,03,98,30.4541,340642137224
90,7783,84,99,30.4541,340609798804
90,7783,05,98,30.4541,340644158375
90,7783,27,97,30.454,340613841107
90,7783,08,98,30.454,340689297420
90,7783,15,98,30.454,340621925712
90,7783,06,97,30.454,340579481535
90,7783,86,98,30.454,340722309557
90,7783,91,98,30.454,340550511701
90,7783,10,99,30.454,340579481535
90,7783,24,98,30.454,340642810941
90,7783,02,99,30.454,340652242980
90,7783,04,98,30.454,340638094922
90,7783,12,98,30.4539,340687276269
90,7783,86,98,30.4539,340635400053
90,7783,79,98,30.4539,340607103936
90,7783,09,99,30.4539,340685928835
90,7783,03,98,30.4539,340575439233
90,7783,07,97,30.4539,340548490549
90,7783,12,98,30.4538,340620578277
90,7783,04,98,30.4538,340593629594
90,7783,82,99,30.4538,340517499564
90,7783,93,98,30.4538,340687276269
90,7783,30,97,30.4538,340656285283
90,7783,12,99,30.4538,340681212815
90,7783,09,98,30.4538,340649548112
90,7783,13,97,30.4538,340601714199
90,7783,12,98,30.4537,340532321339
90,7783,84,98,30.4537,340561291174
90,7783,71,99,30.4537,340521541866
90,7783,13,98,30.4536,340716919820
90,7783,14,99,30.4537,340574765516
90,7783,11,98,30.4536,340654264132
90,7783,01,98,30.4536,340582850121
90,7783,82,98,30.4536,340602387916
90,7783,03,98,30.4536,340588913574
90,7783,17,99,30.4536,340615188541
90,7783,16,98,30.4536,340532321339
90,7783,14,98,30.4536,340601040482
90,7783,09,98,30.4536,340714224952
90,7783,84,98,30.4535,340649548112
90,7783,13,99,30.4535,340605756502
90,7783,11,98,30.4535,340590934726
90,7783,07,98,30.4535,340614514824
90,7783,05,99,30.4535,340611146238
90,7783,03,98,30.4535,340552532852
90,7783,95,98,30.4535,340630684034
90,7783,82,98,30.4534,340641463507
90,7783,11,98,30.4534,340636073770
90,7783,14,99,30.4534,340655611566
90,7783,15,98,30.4534,340599693048
90,7783,04,97,30.4534,340582176404
90,7783,20,98,30.4533,340579481535
90,7783,90,98,30.4533,340576786667
90,7783,83,99,30.4533,340582176404
90,7783,67,98,30.4533,340667738473
90,7783,29,97,30.4533,340664369888
90,7783,05,99,30.4533,340710182650
90,7783,10,98,30.4532,340694687157
90,7783,93,99,30.4532,340598345614
90,7783,79,98,30.4532,340615188541
90,7783,21,98,30.4532,340741173636
90,7783,05,99,30.4532,340647526961
90,7783,16,97,30.4532,340477076539
90,7783,07,99,30.4532,340541753379
90,7783,93,98,30.4532,340621251995
90,7783,98,99,30.4531,340576786667
90,7783,08,98,30.4531,340514804695
90,7783,16,98,30.4531,340528952754
90,7783,14,99,30.4531,340588239857
90,7783,06,98,30.4531,340574091799
90,7783,98,98,30.4531,340677170513
90,7783,84,98,30.4531,340634726336
90,7783,06,98,30.453,340526257886
90,7783,08,99,30.453,340501330354
90,7783,18,98,30.453,340646853244
90,7783,13,97,30.453,340609125087
90,7783,88,98,30.453,340507393807
90,7783,94,98,30.453,340572744364
90,7783,09,99,30.453,340549837984
90,7783,14,98,30.453,340630010317
90,7783,01,97,30.453,340623946863
90,7783,15,97,30.453,340590261009
90,7783,82,98,30.453,340725678143
90,7783,05,99,30.453,340506720090
90,7783,08,98,30.453,340715572386
90,7783,24,97,30.453,340640116073
90,7783,66,98,30.453,340566007194
90,7783,85,98,30.453,340553880286
90,7783,02,97,30.453,340667738473
90,7783,17,97,30.453,340493245749
90,7783,08,99,30.453,340675823078
90,7783,17,98,30.453,340638094922
90,7783,06,98,30.453,340682560249
90,7783,86,98,30.453,340684581400
90,7783,09,98,30.453,340737131333
90,7783,08,99,30.453,340567354628
90,7783,15,98,30.453,340596998180
90,7783,10,97,30.453,340578807818
90,7783,21,98,30.453,340646179527
90,7783,85,98,30.453,340584871272
90,7783,00,99,30.453,340553206569
90,7783,10,98,30.453,340642810941
90,7783,17,97,30.453,340594303311
90,7783,10,98,30.453,340601040482
90,7783,98,98,30.4529,340642810941
90,7783,82,99,30.4529,340605082785
90,7783,06,98,30.4529,340646179527
90,7783,24,97,30.4529,340571396930
90,7783,10,99,30.4529,340557922589
90,7783,00,98,30.4529,340625968014
90,7783,88,99,30.4528,340532321339
90,7783,99,98,30.4528,340646853244
90,7783,29,97,30.4528,340642810941
90,7783,06,99,30.4528,340685928835
90,7783,16,98,30.4528,340625294297
90,7783,07,97,30.4528,340591608443
90,7783,00,98,30.4528,340628662882
90,7783,82,98,30.4528,340521541866
90,7783,81,99,30.4528,340601040482
90,7783,16,98,30.4528,340543774530
90,7783,16,99,30.4528,340611146238
90,7783,12,98,30.4527,340664369888
90,7783,95,98,30.4527,340543774530
90,7783,78,97,30.4527,340612493672
90,7783,08,98,30.4526,340644832092
90,7783,18,99,30.4526,340581502687
90,7783,12,97,30.4526,340591608443
90,7783,15,97,30.4526,340642810941
90,7783,07,98,30.4525,340663022454
90,7783,84,98,30.4525,340584871272
90,7783,15,99,30.4526,340656285283
90,7783,08,98,30.4525,340540405944
90,7783,23,98,30.4525,340642810941
90,7783,09,99,30.4525,340575439233
90,7783,12,98,30.4525,340649548112
90,7783,85,99,30.4525,340662348737
90,7783,98,98,30.4525,340656959000
90,7783,26,98,30.4525,340745889655
90,7783,04,99,30.4525,340660327585
90,7783,18,98,30.4525,340694687157
90,7783,03,98,30.4524,340693339723
90,7783,84,98,30.4524,340618557126
90,7783,81,97,30.4524,340606430219
90,7783,11,99,30.4524,340614514824
90,7783,02,98,30.4524,340688623703
90,7783,05,98,30.4524,340533668774
90,7783,21,98,30.4524,340601714199
90,7783,02,98,30.4524,340557922589
90,7783,83,98,30.4524,340684581400
90,7783,06,98,30.4524,340546469398
90,7783,11,99,30.4523,340585544989
90,7783,20,98,30.4523,340541753379
90,7783,04,98,30.4523,340595650745
90,7783,12,98,30.4523,340584197555
90,7783,94,98,30.4523,340582850121
90,7783,83,99,30.4523,340404988811
90,7783,05,98,30.4522,340658306434
90,7783,21,98,30.4522,340676496795
90,7783,06,99,30.4522,340618557126
90,7783,13,98,30.4522,340685928835
90,7783,11,98,30.4522,340729720445
90,7783,85,98,30.4522,340626641731
90,7783,09,98,30.4521,340571396930
90,7783,09,99,30.4521,340548490549
90,7783,03,98,30.4522,340639442356
90,7783,10,98,30.4522,340658980151
90,7783,10,98,30.4521,340667064756
90,7783,90,98,30.4521,340670433342
90,7783,83,99,30.4521,340689297420
90,7783,94,98,30.4521,340526257886
90,7783,21,97,30.4521,340636747487
90,7783,13,99,30.4521,340644832092
90,7783,16,98,30.4521,340640789790
90,7783,94,99,30.4521,340669759625
90,7783,84,98,30.452,340716919820
90,7783,29,99,30.452,340660327585
90,7783,08,98,30.452,340578134101
90,7783,15,97,30.452,340591608443
90,7783,13,99,30.452,340570723213
90,7783,01,98,30.452,340704792913
90,7783,85,99,30.452,340607777653
90,7783,07,98,30.4519,340592282160
90,7783,20,98,30.4519,340693339723
90,7783,07,99,30.4519,340561291174
90,7783,07,98,30.4519,340483139992
90,7783,95,98,30.4519,340648874395
90,7783,82,98,30.4518,340630010317
90,7783,08,98,30.4518,340720288406
90,7783,08,99,30.4518,340695360874
90,7783,11,98,30.4518,340557922589
90,7783,01,98,30.4518,340597671897
90,7783,14,98,30.4518,340634052619
90,7783,84,98,30.4518,340608451370
90,7783,07,99,30.4517,340702771762
90,7783,08,98,30.4517,340588239857
90,7783,07,98,30.4517,340566680911
90,7783,05,99,30.4517,340593629594
90,7783,03,98,30.4517,340563986042
90,7783,82,99,30.4517,340700750610
90,7783,05,98,30.4517,340632031468
90,7783,24,98,30.4516,340579481535
90,7783,11,99,30.4517,340646853244
90,7783,12,98,30.4517,340678517947
90,7783,07,98,30.4517,340681886532
90,7783,85,98,30.4516,340583523838
90,7783,97,98,30.4516,340619904560
90,7783,11,99,30.4516,340619904560
90,7783,13,98,30.4516,340582850121
90,7783,14,98,30.4516,340654937849
90,7783,09,98,30.4516,340736457616
90,7783,04,98,30.4516,340611819955
90,7783,82,99,30.4515,340755321694
90,7783,99,98,30.4515,340716246103
90,7783,17,98,30.4515,340658980151
90,7783,21,99,30.4515,340695360874
90,7783,08,98,30.4515,340734436465
90,7783,11,98,30.4515,340573418082
90,7783,95,98,30.4515,340714224952
90,7783,79,98,30.4514,340689297420
90,7783,10,99,30.4514,340539058510
90,7783,10,98,30.4514,340619230843
90,7783,15,99,30.4514,340616535975
90,7783,06,98,30.4514,340674475644
90,7783,93,98,30.4513,340640116073
90,7783,78,98,30.4513,340584197555
90,7783,10,98,30.4513,340463602197
90,7783,80,99,30.4513,340564659759
90,7783,15,98,30.4513,340545121964
90,7783,12,98,30.4513,340674475644
90,7783,86,98,30.4513,340594977028
90,7783,93,98,30.4513,340627315448
90,7783,67,99,30.4512,340528952754
90,7783,14,98,30.4513,340523563017
90,7783,08,98,30.4513,340599019331
90,7783,10,98,30.4512,340637421205
90,7783,98,98,30.4512,340677170513
90,7783,81,99,30.4512,340671780776
90,7783,06,98,30.4512,340660327585
90,7783,15,97,30.4512,340553880286
90,7783,09,99,30.4512,340641463507
90,7783,16,98,30.4512,340619904560
90,7783,96,98,30.4512,340476402821
90,7783,82,98,30.4512,340643484658
90,7783,01,99,30.4512,340671107059
90,7783,14,98,30.4512,340660327585
90,7783,07,98,30.4512,340553206569
90,7783,15,98,30.4512,340550511701
90,7783,85,97,30.4512,340598345614
90,7783,07,99,30.4512,340553206569
90,7783,08,98,30.4512,340666391039
90,7783,07,97,30.4512,340664369888
90,7783,13,98,30.4512,340621251995
90,7783,09,98,30.4512,340650221829
90,7783,84,99,30.4512,340748584523
90,7783,05,97,30.4512,340539732227
90,7783,24,97,30.4512,340615862258
90,7783,03,98,30.4512,340565333477
90,7783,13,98,30.4512,340562638608
90,7783,09,99,30.4512,340665717322
90,7783,85,98,30.4511,340636747487
90,7783,21,97,30.4511,340657632717
90,7783,12,99,30.4511,340625294297
90,7783,17,98,30.4511,340588913574
90,7783,05,98,30.4511,340530973905
90,7783,11,98,30.4511,340561964891
90,7783,87,98,30.451,340617883409
90,7783,95,98,30.451,340595650745
90,7783,73,98,30.451,340569375779
90,7783,14,99,30.451,340644158375
90,7783,21,98,30.451,340689971137
90,7783,15,97,30.451,340733762748
90,7783,15,98,30.451,340720288406
90,7783,90,98,30.451,340736457616
90,7783,87,99,30.4509,340706814064
90,7783,01,98,30.4509,340572744364
90,7783,28,98,30.4509,340609798804
90,7783,05,99,30.4509,340576786667
90,7783,15,98,30.4509,340596324462
90,7783,93,99,30.4509,340640789790
90,7783,82,98,30.4509,340570723213
90,7783,28,98,30.4509,340565333477
90,7783,14,99,30.4509,340575439233
90,7783,15,98,30.4509,340555227720
90,7783,14,98,30.4509,340667064756
90,7783,03,98,30.4509,340594303311
90,7783,84,98,30.4508,340719614689
90,7783,88,99,30.4508,340624620580
90,7783,16,98,30.4508,340580828969
90,7783,02,99,30.4509,340369955522
90,7783,14,98,30.4508,340476402821
90,7783,07,97,30.4508,340634052619
90,7783,83,98,30.4508,340638094922
90,7783,10,98,30.4507,340488529729
90,7783,08,98,30.4508,340516825846
90,7783,10,98,30.4507,340574765516
90,7783,08,98,30.4507,340714898669
90,7783,85,98,30.4507,340646853244
90,7783,94,98,30.4506,340757342846
90,7783,84,99,30.4506,340763406299
90,7783,13,98,30.4506,340557248872
90,7783,05,97,30.4507,340590261009
90,7783,22,98,30.4506,340661001302
90,7783,85,98,30.4506,340578807818
90,7783,96,99,30.4506,340640116073
90,7783,09,98,30.4506,340584871272
90,7783,15,97,30.4506,340530300188
90,7783,03,98,30.4506,340564659759
90,7783,99,98,30.4505,340541753379
90,7783,82,99,30.4505,340498635485
90,7783,07,98,30.4505,340522889300
90,7783,28,97,30.4505,340580828969
90,7783,08,99,30.4505,340638768639
90,7783,08,98,30.4504,340482466275
90,7783,01,99,30.4504,340499309202
90,7783,83,98,30.4504,340504698939
90,7783,24,98,30.4504,340562638608
90,7783,09,99,30.4504,340642137224
90,7783,16,98,30.4504,340619904560
90,7783,10,99,30.4504,340711530084
90,7783,86,98,30.4503,340636747487
90,7783,22,99,30.4503,340685928835
90,7783,11,98,30.4503,340667064756
90,7783,21,98,30.4504,340656285283
90,7783,13,99,30.4504,340712877518
90,7783,10,98,30.4504,340611146238
90,7783,84,99,30.4503,340722309557
90,7783,07,97,30.4503,340771490904
90,7783,19,98,30.4503,340681212815
90,7783,16,99,30.4504,340592955877
90,7783,02,98,30.4503,340534342491
90,7783,01,98,30.4503,340619904560
90,7783,82,98,30.4503,340675823078
90,7783,74,98,30.4503,340555901437
90,7783,13,99,30.4503,340621925712
90,7783,06,98,30.4503,340595650745
90,7783,12,97,30.4503,340586218706
90,7783,98,98,30.4503,340547143115
90,7783,81,98,30.4503,340594977028
90,7783,07,99,30.4503,340658980151
90,7783,17,97,30.4503,340473707953
90,7783,07,97,30.4503,340540405944
90,7783,05,98,30.4502,340658980151
90,7783,85,98,30.4502,340569375779
90,7783,05,99,30.4502,340670433342
90,7783,11,98,30.4502,340562638608
90,7783,13,98,30.4502,340642137224
90,7783,08,98,30.4502,340641463507
90,7783,17,98,30.4502,340662348737
90,7783,84,98,30.4501,340563986042
90,7783,01,98,30.4501,340625294297
90,7783,25,99,30.4501,340570723213
90,7783,14,98,30.4501,340537037359
90,7783,13,97,30.4501,340611819955
90,7783,90,98,30.4501,340653590415
90,7783,79,98,30.4501,340601714199
90,7783,28,99,30.45,340590261009
90,7783,04,98,30.4501,340500656636
90,7783,04,98,30.45,340538384793
90,7783,08,98,30.45,340524910451
90,7783,88,98,30.45,340547816832
90,7783,92,99,30.4499,340461581046
90,7783,12,98,30.4499,340588913574
90,7783,10,98,30.4499,340541079662
90,7783,18,99,30.4499,340556575154
90,7783,17,98,30.4499,340551859135
90,7783,87,99,30.4499,340563986042
90,7783,90,98,30.4499,340522215583
90,7783,20,98,30.4499,340554554003
90,7783,13,99,30.4499,340528279037
90,7783,19,98,30.4499,340538384793
90,7783,13,97,30.4499,340542427096
90,7783,11,98,30.4498,340636073770
90,7783,77,98,30.4498,340596998180
90,7783,76,99,30.4498,340625968014
90,7783,12,98,30.4498,340521541866
90,7783,10,99,30.4498,340527605320
90,7783,04,98,30.4498,340601714199
90,7783,98,98,30.4498,340577460384
90,7783,83,98,30.4498,340697382025
90,7783,06,98,30.4498,340578134101
90,7783,22,99,30.4498,340719614689
90,7783,17,98,30.4498,340664369888
90,7783,16,98,30.4498,340793723568
90,7783,08,97,30.4497,340687949986
90,7783,83,98,30.4497,340588913574
90,7783,20,99,30.4497,340503351505
90,7783,10,98,30.4497,340679865381
90,7783,06,98,30.4497,340638094922
90,7783,14,98,30.4497,340654937849
90,7783,94,98,30.4497,340497288051
90,7783,76,99,30.4497,340687276269
90,7783,73,98,30.4497,340520868149
90,7783,29,97,30.4497,340667738473
90,7783,15,99,30.4497,340595650745
90,7783,04,98,30.4497,340648874395
90,7783,87,99,30.4497,340620578277
90,7783,98,98,30.4496,340613841107
90,7783,16,98,30.4496,340725678143
90,7783,12,99,30.4496,340607103936
90,7783,81,98,30.4496,340694687157
90,7783,09,97,30.4496,340725004425
90,7783,99,98,30.4496,340657632717
90,7783,84,98,30.4496,340609798804
90,7783,93,99,30.4496,340621925712
90,7783,18,98,30.4496,340677844230
90,7783,16,99,30.4496,340593629594
90,7783,12,98,30.4496,340533668774
90,7783,96,98,30.4496,340673128210
90,7783,87,98,30.4495,340669759625
90,7783,06,98,30.4495,340723656991
90,7783,99,99,30.4495,340671107059
